"question_id","poll_id","state","pct","candidate_party","candidate_name","created_at_date","start_dt","end_dt","sum_pct","trump_net","max.pct","winner","dem_pct","dem_lead"
98031,58473,"Kentucky",35,"DEM","Bernard Sanders",2019-06-17,2019-06-11,2019-06-12,35,0,57,"NO",0.380434782608696,-22
98031,58473,"Kentucky",57,"REP","Donald Trump",2019-06-17,2019-06-11,2019-06-12,57,0,57,"YES",0.380434782608696,-22
98032,58473,"Kentucky",37,"DEM","Joseph R. Biden Jr.",2019-06-17,2019-06-11,2019-06-12,37,0,57,"NO",0.393617021276596,-20
98032,58473,"Kentucky",57,"REP","Donald Trump",2019-06-17,2019-06-11,2019-06-12,57,0,57,"YES",0.393617021276596,-20
98033,58473,"Kentucky",28,"DEM","Elizabeth Warren",2019-06-17,2019-06-11,2019-06-12,28,0,60,"NO",0.318181818181818,-32
98033,58473,"Kentucky",60,"REP","Donald Trump",2019-06-17,2019-06-11,2019-06-12,60,0,60,"YES",0.318181818181818,-32
98034,58473,"Kentucky",28,"DEM","Pete Buttigieg",2019-06-17,2019-06-11,2019-06-12,28,0,60,"NO",0.318181818181818,-32
98034,58473,"Kentucky",60,"REP","Donald Trump",2019-06-17,2019-06-11,2019-06-12,60,0,60,"YES",0.318181818181818,-32
98013,58467,NA,49,"DEM","Joseph R. Biden Jr.",2019-06-16,2019-06-09,2019-06-12,49,0,49,"YES",0.556818181818182,10
98013,58467,NA,39,"REP","Donald Trump",2019-06-16,2019-06-09,2019-06-12,39,0,49,"NO",0.556818181818182,10
98014,58467,NA,49,"DEM","Bernard Sanders",2019-06-16,2019-06-09,2019-06-12,49,0,49,"YES",0.550561797752809,9
98014,58467,NA,40,"REP","Donald Trump",2019-06-16,2019-06-09,2019-06-12,40,0,49,"NO",0.550561797752809,9
98015,58467,NA,41,"REP","Donald Trump",2019-06-16,2019-06-09,2019-06-12,41,0,42,"NO",0.506024096385542,1
98016,58467,NA,43,"DEM","Elizabeth Warren",2019-06-16,2019-06-09,2019-06-12,43,0,43,"YES",0.511904761904762,2
98016,58467,NA,41,"REP","Donald Trump",2019-06-16,2019-06-09,2019-06-12,41,0,43,"NO",0.511904761904762,2
98017,58467,NA,41,"DEM","Pete Buttigieg",2019-06-16,2019-06-09,2019-06-12,41,0,41,"YES",0.506172839506173,1
98017,58467,NA,40,"REP","Donald Trump",2019-06-16,2019-06-09,2019-06-12,40,0,41,"NO",0.506172839506173,1
97907,58452,"Michigan",52,"DEM","Joseph R. Biden Jr.",2019-06-14,2019-06-08,2019-06-12,52,0,52,"YES",0.559139784946237,11
97907,58452,"Michigan",41,"REP","Donald Trump",2019-06-14,2019-06-08,2019-06-12,41,0,52,"NO",0.559139784946237,11
98024,58426,NA,46,"DEM","Joseph R. Biden Jr.",2019-06-17,2019-06-10,2019-06-11,46,0,46,"YES",0.567901234567901,11
98024,58426,NA,35,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,35,0,46,"NO",0.567901234567901,11
98025,58426,NA,47,"DEM","Bernard Sanders",2019-06-17,2019-06-10,2019-06-11,47,0,47,"YES",0.573170731707317,12
98025,58426,NA,35,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,35,0,47,"NO",0.573170731707317,12
98026,58426,NA,34,"DEM","Pete Buttigieg",2019-06-17,2019-06-10,2019-06-11,34,0,36,"NO",0.485714285714286,-2
98026,58426,NA,36,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,36,0,36,"YES",0.485714285714286,-2
98027,58426,NA,34,"DEM","Amy Klobuchar",2019-06-17,2019-06-10,2019-06-11,34,0,36,"NO",0.485714285714286,-2
98027,58426,NA,36,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,36,0,36,"YES",0.485714285714286,-2
98028,58426,NA,42,"DEM","Elizabeth Warren",2019-06-17,2019-06-10,2019-06-11,42,0,42,"YES",0.538461538461538,6
98028,58426,NA,36,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,36,0,42,"NO",0.538461538461538,6
98029,58426,NA,35,"REP","Donald Trump",2019-06-17,2019-06-10,2019-06-11,35,0,41,"NO",0.539473684210526,6
97724,58418,NA,53,"DEM","Joseph R. Biden Jr.",2019-06-11,2019-06-06,2019-06-10,53,0,53,"YES",0.56989247311828,13
97724,58418,NA,40,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,40,0,53,"NO",0.56989247311828,13
97725,58418,NA,51,"DEM","Bernard Sanders",2019-06-11,2019-06-06,2019-06-10,51,0,51,"YES",0.548387096774194,9
97725,58418,NA,42,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,42,0,51,"NO",0.548387096774194,9
97726,58418,NA,49,"DEM","Elizabeth Warren",2019-06-11,2019-06-06,2019-06-10,49,0,49,"YES",0.538461538461538,7
97726,58418,NA,42,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,42,0,49,"NO",0.538461538461538,7
97727,58418,NA,41,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,41,0,49,"NO",0.544444444444444,8
97728,58418,NA,47,"DEM","Pete Buttigieg",2019-06-11,2019-06-06,2019-06-10,47,0,47,"YES",0.528089887640449,5
97728,58418,NA,42,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,42,0,47,"NO",0.528089887640449,5
97729,58418,NA,42,"REP","Donald Trump",2019-06-11,2019-06-06,2019-06-10,42,0,47,"NO",0.528089887640449,5
97739,58411,NA,44,"DEM","Joseph R. Biden Jr.",2019-06-12,2019-06-07,2019-06-09,44,0,44,"YES",0.571428571428571,11
97739,58411,NA,33,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,33,0,44,"NO",0.571428571428571,11
97740,58411,NA,42,"DEM","Bernard Sanders",2019-06-12,2019-06-07,2019-06-09,42,0,42,"YES",0.567567567567568,10
97740,58411,NA,32,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,32,0,42,"NO",0.567567567567568,10
97741,58411,NA,32,"DEM","Elizabeth Warren",2019-06-12,2019-06-07,2019-06-09,32,0,33,"NO",0.492307692307692,-1
97741,58411,NA,33,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,33,0,33,"YES",0.492307692307692,-1
97742,58411,NA,32,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,32,0,32,"YES",0.466666666666667,-4
97743,58411,NA,33,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,33,0,33,"YES",0.476190476190476,-3
97744,58411,NA,32,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,32,0,32,"YES",0.466666666666667,-4
97745,58411,NA,27,"DEM","Pete Buttigieg",2019-06-12,2019-06-07,2019-06-09,27,0,31,"NO",0.46551724137931,-4
97745,58411,NA,31,"REP","Donald Trump",2019-06-12,2019-06-07,2019-06-09,31,0,31,"YES",0.46551724137931,-4
99816,58751,NA,47.8,"DEM","Joseph R. Biden Jr.",2019-07-29,2019-06-03,2019-06-06,47.8,0,47.8,"YES",0.522404371584699,4.09999999999999
99816,58751,NA,43.7,"REP","Donald Trump",2019-07-29,2019-06-03,2019-06-06,43.7,0,47.8,"NO",0.522404371584699,4.09999999999999
99817,58751,NA,44.7,"DEM","Bernard Sanders",2019-07-29,2019-06-03,2019-06-06,44.7,0,45.4,"NO",0.496115427302997,-0.699999999999996
99817,58751,NA,45.4,"REP","Donald Trump",2019-07-29,2019-06-03,2019-06-06,45.4,0,45.4,"YES",0.496115427302997,-0.699999999999996
97664,58399,"New York",34,"REP","Donald Trump",2019-06-10,2019-06-02,2019-06-06,34,0,58,"NO",0.630434782608696,24
97665,58399,"New York",36,"REP","Donald Trump",2019-06-10,2019-06-02,2019-06-06,36,0,48,"NO",0.571428571428571,12
97610,58393,NA,46,"REP","Donald Trump",2019-06-07,2019-05-26,2019-06-06,46,0,46,"YES",0.452380952380952,-8
97590,58389,NA,47,"DEM","Joseph R. Biden Jr.",2019-06-06,2019-05-29,2019-06-05,47,0,47,"YES",0.580246913580247,13
97590,58389,NA,34,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,34,0,47,"NO",0.580246913580247,13
97591,58389,NA,50,"DEM","Joseph R. Biden Jr.",2019-06-06,2019-05-29,2019-06-05,50,0,50,"YES",0.581395348837209,14
97591,58389,NA,36,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,36,0,50,"NO",0.581395348837209,14
97592,58389,NA,44,"DEM","Bernard Sanders",2019-06-06,2019-05-29,2019-06-05,44,0,44,"YES",0.556962025316456,9
97592,58389,NA,35,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,35,0,44,"NO",0.556962025316456,9
97593,58389,NA,46,"DEM","Bernard Sanders",2019-06-06,2019-05-29,2019-06-05,46,0,46,"YES",0.55421686746988,9
97593,58389,NA,37,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,37,0,46,"NO",0.55421686746988,9
97594,58389,NA,40,"DEM","Elizabeth Warren",2019-06-06,2019-05-29,2019-06-05,40,0,40,"YES",0.526315789473684,4
97594,58389,NA,36,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,36,0,40,"NO",0.526315789473684,4
97595,58389,NA,43,"DEM","Elizabeth Warren",2019-06-06,2019-05-29,2019-06-05,43,0,43,"YES",0.530864197530864,5
97595,58389,NA,38,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,38,0,43,"NO",0.530864197530864,5
97596,58389,NA,37,"DEM","Pete Buttigieg",2019-06-06,2019-05-29,2019-06-05,37,0,37,"YES",0.52112676056338,3
97596,58389,NA,34,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,34,0,37,"NO",0.52112676056338,3
97597,58389,NA,39,"DEM","Pete Buttigieg",2019-06-06,2019-05-29,2019-06-05,39,0,39,"YES",0.513157894736842,2
97597,58389,NA,37,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,37,0,39,"NO",0.513157894736842,2
97598,58389,NA,36,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,36,0,39,"NO",0.52,3
97599,58389,NA,38,"REP","Donald Trump",2019-06-06,2019-05-29,2019-06-05,38,0,41,"NO",0.518987341772152,3
94777,58198,"Texas",48,"DEM","Joseph R. Biden Jr.",2019-06-05,2019-05-29,2019-06-04,48,0,48,"YES",0.521739130434783,4
94777,58198,"Texas",44,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,44,0,48,"NO",0.521739130434783,4
94778,58198,"Texas",44,"DEM","Bernard Sanders",2019-06-05,2019-05-29,2019-06-04,44,0,47,"NO",0.483516483516484,-3
94778,58198,"Texas",47,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,47,0,47,"YES",0.483516483516484,-3
94779,58198,"Texas",45,"DEM","Elizabeth Warren",2019-06-05,2019-05-29,2019-06-04,45,0,46,"NO",0.494505494505495,-1
94779,58198,"Texas",46,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,46,0,46,"YES",0.494505494505495,-1
94780,58198,"Texas",47,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,47,0,47,"YES",0.477777777777778,-4
94781,58198,"Texas",44,"DEM","Pete Buttigieg",2019-06-05,2019-05-29,2019-06-04,44,0,46,"NO",0.488888888888889,-2
94781,58198,"Texas",46,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,46,0,46,"YES",0.488888888888889,-2
94782,58198,"Texas",48,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,48,0,48,"YES",0.483870967741935,-3
94783,58198,"Texas",46,"REP","Donald Trump",2019-06-05,2019-05-29,2019-06-04,46,0,46,"YES",0.48314606741573,-3
94738,58187,"North Carolina",52.1,"DEM","Pete Buttigieg",2019-06-04,2019-05-31,2019-06-03,52.1,0,52.1,"YES",0.521,4.2
94738,58187,"North Carolina",47.9,"REP","Donald Trump",2019-06-04,2019-05-31,2019-06-03,47.9,0,52.1,"NO",0.521,4.2
94739,58187,"North Carolina",53.8,"DEM","Bernard Sanders",2019-06-04,2019-05-31,2019-06-03,53.8,0,53.8,"YES",0.538,7.59999999999999
94739,58187,"North Carolina",46.2,"REP","Donald Trump",2019-06-04,2019-05-31,2019-06-03,46.2,0,53.8,"NO",0.538,7.59999999999999
94740,58187,"North Carolina",51.2,"REP","Donald Trump",2019-06-04,2019-05-31,2019-06-03,51.2,0,51.2,"YES",0.488,-2.40000000000001
94741,58187,"North Carolina",50.3,"DEM","Elizabeth Warren",2019-06-04,2019-05-31,2019-06-03,50.3,0,50.3,"YES",0.503,0.599999999999994
94741,58187,"North Carolina",49.7,"REP","Donald Trump",2019-06-04,2019-05-31,2019-06-03,49.7,0,50.3,"NO",0.503,0.599999999999994
94742,58187,"North Carolina",55.7,"DEM","Joseph R. Biden Jr.",2019-06-04,2019-05-31,2019-06-03,55.7,0,55.7,"YES",0.557,11.4
94742,58187,"North Carolina",44.3,"REP","Donald Trump",2019-06-04,2019-05-31,2019-06-03,44.3,0,55.7,"NO",0.557,11.4
97600,58390,"North Carolina",41,"DEM","Joseph R. Biden Jr.",2019-06-06,2019-05-25,2019-06-01,41,0,52,"NO",0.440860215053763,-11
97600,58390,"North Carolina",52,"REP","Donald Trump",2019-06-06,2019-05-25,2019-06-01,52,0,52,"YES",0.440860215053763,-11
94748,58192,"Michigan",45.2,"DEM","Joseph R. Biden Jr.",2019-06-04,2019-05-28,2019-05-30,45.2,0,45.2,"YES",0.483940042826552,6.7
94748,58192,"Michigan",38.5,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,38.5,0,45.2,"NO",0.483940042826552,6.7
94749,58192,"Michigan",53.3,"DEM","Joseph R. Biden Jr.",2019-06-04,2019-05-28,2019-05-30,53.3,0,53.3,"YES",0.562829989440338,11.9
94749,58192,"Michigan",41.4,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,41.4,0,53.3,"NO",0.562829989440338,11.9
94750,58192,"Michigan",53.2,"DEM","Bernard Sanders",2019-06-04,2019-05-28,2019-05-30,53.2,0,53.2,"YES",0.562962962962963,11.9
94750,58192,"Michigan",41.3,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,41.3,0,53.2,"NO",0.562962962962963,11.9
94751,58192,"Michigan",46.8,"DEM","Pete Buttigieg",2019-06-04,2019-05-28,2019-05-30,46.8,0,46.8,"YES",0.531214528944381,5.5
94751,58192,"Michigan",41.3,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,41.3,0,46.8,"NO",0.531214528944381,5.5
94752,58192,"Michigan",47.3,"DEM","Elizabeth Warren",2019-06-04,2019-05-28,2019-05-30,47.3,0,47.3,"YES",0.524972253052164,4.5
94752,58192,"Michigan",42.8,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,42.8,0,47.3,"NO",0.524972253052164,4.5
94753,58192,"Michigan",43.5,"REP","Donald Trump",2019-06-04,2019-05-28,2019-05-30,43.5,0,46.8,"NO",0.518272425249169,3.3
94705,58175,NA,31,"DEM","Pete Buttigieg",2019-06-03,2019-05-26,2019-05-27,31,0,38,"NO",0.449275362318841,-7
94705,58175,NA,38,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,38,0,38,"YES",0.449275362318841,-7
94706,58175,NA,36,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,36,0,36,"YES",0.428571428571429,-9
94707,58175,NA,38,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,38,0,38,"YES",0.40625,-12
94708,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.439393939393939,-8
94709,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.412698412698413,-11
94710,58175,NA,29,"DEM","Amy Klobuchar",2019-06-03,2019-05-26,2019-05-27,29,0,37,"NO",0.439393939393939,-8
94710,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.439393939393939,-8
94711,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.421875,-10
94712,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.412698412698413,-11
94713,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.430769230769231,-9
94714,58175,NA,37,"REP","Donald Trump",2019-06-03,2019-05-26,2019-05-27,37,0,37,"YES",0.403225806451613,-12
94694,58174,NA,43,"DEM","Joseph R. Biden Jr.",2019-06-03,2019-05-25,2019-05-26,43,0,43,"YES",0.544303797468354,7
94694,58174,NA,36,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,36,0,43,"NO",0.544303797468354,7
94695,58174,NA,38,"DEM","Bernard Sanders",2019-06-03,2019-05-25,2019-05-26,38,0,38,"YES",0.5,0
94695,58174,NA,38,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,38,0,38,"YES",0.5,0
94696,58174,NA,38,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,38,0,38,"YES",0.464788732394366,-5
94697,58174,NA,33,"DEM","Elizabeth Warren",2019-06-03,2019-05-25,2019-05-26,33,0,40,"NO",0.452054794520548,-7
94697,58174,NA,40,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,40,0,40,"YES",0.452054794520548,-7
94698,58174,NA,39,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,39,0,39,"YES",0.434782608695652,-9
94699,58174,NA,39,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,39,0,39,"YES",0.442857142857143,-8
94700,58174,NA,39,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,39,0,39,"YES",0.35,-18
94701,58174,NA,39,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,39,0,39,"YES",0.4,-13
94702,58174,NA,39,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,39,0,39,"YES",0.35,-18
94703,58174,NA,40,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,40,0,40,"YES",0.333333333333333,-20
94704,58174,NA,38,"REP","Donald Trump",2019-06-03,2019-05-25,2019-05-26,38,0,38,"YES",0.355932203389831,-17
94592,58133,NA,46,"DEM","Elizabeth Warren",2019-05-24,2019-05-12,2019-05-23,46,0,46,"YES",0.511111111111111,2
94592,58133,NA,44,"REP","Donald Trump",2019-05-24,2019-05-12,2019-05-23,44,0,46,"NO",0.511111111111111,2
94603,58135,NA,47,"DEM","Joseph R. Biden Jr.",2019-05-24,2019-05-18,2019-05-21,47,0,47,"YES",0.505376344086022,1
94603,58135,NA,46,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,46,0,47,"NO",0.505376344086022,1
94604,58135,NA,47,"DEM","Elizabeth Warren",2019-05-24,2019-05-18,2019-05-21,47,0,47,"YES",0.505376344086022,1
94604,58135,NA,46,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,46,0,47,"NO",0.505376344086022,1
94605,58135,NA,47,"DEM","Bernard Sanders",2019-05-24,2019-05-18,2019-05-21,47,0,47,"YES",0.505376344086022,1
94605,58135,NA,46,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,46,0,47,"NO",0.505376344086022,1
94606,58135,NA,44,"DEM","Pete Buttigieg",2019-05-24,2019-05-18,2019-05-21,44,0,46,"NO",0.488888888888889,-2
94606,58135,NA,46,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,46,0,46,"YES",0.488888888888889,-2
94607,58135,NA,45,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,45,0,46,"NO",0.505494505494505,1
94608,58135,NA,46,"REP","Donald Trump",2019-05-24,2019-05-18,2019-05-21,46,0,46,"YES",0.5,0
94559,58117,"Florida",49.8,"DEM","Joseph R. Biden Jr.",2019-05-22,2019-05-16,2019-05-19,49.8,0,50.2,"NO",0.498,-0.400000000000006
94559,58117,"Florida",50.2,"REP","Donald Trump",2019-05-22,2019-05-16,2019-05-19,50.2,0,50.2,"YES",0.498,-0.400000000000006
94560,58117,"Florida",48.6,"DEM","Bernard Sanders",2019-05-22,2019-05-16,2019-05-19,48.6,0,51.4,"NO",0.486,-2.8
94560,58117,"Florida",51.4,"REP","Donald Trump",2019-05-22,2019-05-16,2019-05-19,51.4,0,51.4,"YES",0.486,-2.8
94561,58117,"Florida",52.7,"REP","Donald Trump",2019-05-22,2019-05-16,2019-05-19,52.7,0,52.7,"YES",0.473,-5.40000000000001
94562,58117,"Florida",47.8,"DEM","Elizabeth Warren",2019-05-22,2019-05-16,2019-05-19,47.8,0,52.2,"NO",0.478,-4.40000000000001
94562,58117,"Florida",52.2,"REP","Donald Trump",2019-05-22,2019-05-16,2019-05-19,52.2,0,52.2,"YES",0.478,-4.40000000000001
94563,58117,"Florida",48.3,"DEM","Pete Buttigieg",2019-05-22,2019-05-16,2019-05-19,48.3,0,51.7,"NO",0.483,-3.40000000000001
94563,58117,"Florida",51.7,"REP","Donald Trump",2019-05-22,2019-05-16,2019-05-19,51.7,0,51.7,"YES",0.483,-3.40000000000001
100072,58788,"North Dakota",39,"DEM","Joseph R. Biden Jr.",2019-08-01,2019-05-14,2019-05-18,39,0,54,"NO",0.419354838709677,-15
100072,58788,"North Dakota",54,"REP","Donald Trump",2019-08-01,2019-05-14,2019-05-18,54,0,54,"YES",0.419354838709677,-15
94503,58087,NA,48,"DEM","Joseph R. Biden Jr.",2019-05-16,2019-05-12,2019-05-14,48,0,48,"YES",0.521739130434783,4
94503,58087,NA,44,"REP","Donald Trump",2019-05-16,2019-05-12,2019-05-14,44,0,48,"NO",0.521739130434783,4
94504,58087,NA,48,"DEM","Elizabeth Warren",2019-05-16,2019-05-12,2019-05-14,48,0,48,"YES",0.516129032258065,3
94504,58087,NA,45,"REP","Donald Trump",2019-05-16,2019-05-12,2019-05-14,45,0,48,"NO",0.516129032258065,3
94508,58085,NA,49,"DEM","Joseph R. Biden Jr.",2019-05-16,2019-05-11,2019-05-14,49,0,49,"YES",0.563218390804598,11
94508,58085,NA,38,"REP","Donald Trump",2019-05-16,2019-05-11,2019-05-14,38,0,49,"NO",0.563218390804598,11
94509,58085,NA,46,"DEM","Bernard Sanders",2019-05-16,2019-05-11,2019-05-14,46,0,46,"YES",0.528735632183908,5
94509,58085,NA,41,"REP","Donald Trump",2019-05-16,2019-05-11,2019-05-14,41,0,46,"NO",0.528735632183908,5
94510,58085,NA,41,"REP","Donald Trump",2019-05-16,2019-05-11,2019-05-14,41,0,41,"YES",0.5,0
94511,58085,NA,43,"DEM","Elizabeth Warren",2019-05-16,2019-05-11,2019-05-14,43,0,43,"YES",0.511904761904762,2
94511,58085,NA,41,"REP","Donald Trump",2019-05-16,2019-05-11,2019-05-14,41,0,43,"NO",0.511904761904762,2
94512,58085,NA,40,"DEM","Pete Buttigieg",2019-05-16,2019-05-11,2019-05-14,40,0,41,"NO",0.493827160493827,-1
94512,58085,NA,41,"REP","Donald Trump",2019-05-16,2019-05-11,2019-05-14,41,0,41,"YES",0.493827160493827,-1
94491,58082,"Pennsylvania",53,"DEM","Joseph R. Biden Jr.",2019-05-15,2019-05-09,2019-05-14,53,0,53,"YES",0.557894736842105,11
94491,58082,"Pennsylvania",42,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,42,0,53,"NO",0.557894736842105,11
94492,58082,"Pennsylvania",50,"DEM","Bernard Sanders",2019-05-15,2019-05-09,2019-05-14,50,0,50,"YES",0.537634408602151,7
94492,58082,"Pennsylvania",43,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,43,0,50,"NO",0.537634408602151,7
94493,58082,"Pennsylvania",47,"DEM","Elizabeth Warren",2019-05-15,2019-05-09,2019-05-14,47,0,47,"YES",0.516483516483517,3
94493,58082,"Pennsylvania",44,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,44,0,47,"NO",0.516483516483517,3
94494,58082,"Pennsylvania",45,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,45,0,45,"YES",0.5,0
94495,58082,"Pennsylvania",45,"DEM","Pete Buttigieg",2019-05-15,2019-05-09,2019-05-14,45,0,45,"YES",0.50561797752809,1
94495,58082,"Pennsylvania",44,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,44,0,45,"NO",0.50561797752809,1
94496,58082,"Pennsylvania",46,"REP","Donald Trump",2019-05-15,2019-05-09,2019-05-14,46,0,46,"YES",0.488888888888889,-2
98198,58058,NA,54.4,"DEM","Joseph R. Biden Jr.",2019-06-20,2019-05-10,2019-05-13,54.4,0,54.4,"YES",0.544,8.8
98198,58058,NA,45.6,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,45.6,0,54.4,"NO",0.544,8.8
98199,58058,NA,47.6,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,47.6,0,52.4,"NO",0.524,4.8
98200,58058,NA,54,"DEM","Bernard Sanders",2019-06-20,2019-05-10,2019-05-13,54,0,54,"YES",0.54,8
98200,58058,NA,46,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,46,0,54,"NO",0.54,8
98201,58058,NA,48.7,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,48.7,0,51.3,"NO",0.513,2.59999999999999
98202,58058,NA,51.5,"DEM","Elizabeth Warren",2019-06-20,2019-05-10,2019-05-13,51.5,0,51.5,"YES",0.515,3
98202,58058,NA,48.5,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,48.5,0,51.5,"NO",0.515,3
98203,58058,NA,50,"DEM","Pete Buttigieg",2019-06-20,2019-05-10,2019-05-13,50,0,50,"YES",0.5,0
98203,58058,NA,50,"REP","Donald Trump",2019-06-20,2019-05-10,2019-05-13,50,0,50,"YES",0.5,0
94662,58065,NA,49,"DEM","Joseph R. Biden Jr.",2019-05-30,2019-05-02,2019-05-09,49,0,49,"YES",0.556818181818182,10
94662,58065,NA,39,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,39,0,49,"NO",0.556818181818182,10
94663,58065,NA,49,"DEM","Bernard Sanders",2019-05-30,2019-05-02,2019-05-09,49,0,49,"YES",0.550561797752809,9
94663,58065,NA,40,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,40,0,49,"NO",0.550561797752809,9
94664,58065,NA,41,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,41,0,44,"NO",0.517647058823529,3
94665,58065,NA,41,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,41,0,44,"NO",0.517647058823529,3
94666,58065,NA,43,"DEM","Elizabeth Warren",2019-05-30,2019-05-02,2019-05-09,43,0,43,"YES",0.511904761904762,2
94666,58065,NA,41,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,41,0,43,"NO",0.511904761904762,2
94667,58065,NA,41,"DEM","Pete Buttigieg",2019-05-30,2019-05-02,2019-05-09,41,0,41,"YES",0.5,0
94667,58065,NA,41,"REP","Donald Trump",2019-05-30,2019-05-02,2019-05-09,41,0,41,"YES",0.5,0
94417,58038,NA,47,"REP","Donald Trump",2019-05-10,2019-04-28,2019-05-09,47,0,47,"YES",0.471910112359551,-5
94372,58013,"Arizona",49,"DEM","Joseph R. Biden Jr.",2019-05-07,2019-05-01,2019-05-02,49,0,49,"YES",0.526881720430108,5
94372,58013,"Arizona",44,"REP","Donald Trump",2019-05-07,2019-05-01,2019-05-02,44,0,49,"NO",0.526881720430108,5
94373,58013,"Arizona",42,"DEM","Elizabeth Warren",2019-05-07,2019-05-01,2019-05-02,42,0,47,"NO",0.471910112359551,-5
94373,58013,"Arizona",47,"REP","Donald Trump",2019-05-07,2019-05-01,2019-05-02,47,0,47,"YES",0.471910112359551,-5
